,Unnamed: 0,指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記,Unnamed: 6,日期,年
156846,166504,臺灣資訊科技指數,"21,167.95",+,213.28,1.02,,,20210105,2021
156847,166505,臺灣發達指數,"9,476.89",+,80.51,0.86,,,20210105,2021
156848,166506,臺灣高股息指數,"7,025.67",+,22.06,0.31,,,20210105,2021
156849,166507,臺灣就業99指數,"8,135.43",+,37.16,0.46,,,20210105,2021
156850,166508,臺灣高薪100指數,"7,523.92",+,42.74,0.57,,,20210105,2021
156851,166509,未含金融指數,"13,207.58",+,94.08,0.72,,,20210105,2021
156852,166510,未含電子指數,"15,868.75",-,22.04,-0.14,,,20210105,2021
156853,166511,未含金融電子指數,"13,724.81",-,34.23,-0.25,,,20210105,2021
156854,166512,小型股300指數,"7,924.16",+,13.29,0.17,,,20210105,2021
156855,166513,水泥窯製類指數,650.20,-,4.52,-0.69,,,20210105,2021
156856,166514,塑膠化工類指數,862.49,-,10.30,-1.18,,,20210105,2021
156857,166515,機電類指數,"4,129.83",+,45.49,1.11,,,20210105,2021
156858,166516,水泥類指數,171.40,-,0.39,-0.23,,,20210105,2021
156859,166517,食品類指數,"1,758.34",-,13.57,-0.77,,,20210105,2021
156860,166518,塑膠類指數,259.00,-,3.16,-1.21,,,20210105,2021
156861,166519,紡織纖維類指數,553.27,+,0.83,0.15,,,20210105,2021
156862,166520,電機機械類指數,238.13,+,3.54,1.51,,,20210105,2021
156863,166521,電器電纜類指數,63.60,+,0.39,0.62,,,20210105,2021
156864,166522,化學生技醫療類指數,107.53,-,0.19,-0.18,,,20210105,2021
156865,166523,化學類指數,119.13,-,0.34,-0.28,,,20210105,2021
156866,166524,生技醫療類指數,66.58,-,0.03,-0.05,,,20210105,2021
156867,166525,玻璃陶瓷類指數,52.08,-,1.86,-3.45,,,20210105,2021
156868,166526,造紙類指數,338.21,-,6.18,-1.79,,,20210105,2021
156869,166527,鋼鐵類指數,122.26,+,3.21,2.70,,,20210105,2021
156870,166528,橡膠類指數,280.37,-,8.35,-2.89,,,20210105,2021
156871,166529,汽車類指數,356.55,-,1.50,-0.42,,,20210105,2021
156872,166530,電子工業類指數,740.27,+,8.10,1.11,,,20210105,2021
156873,166531,半導體類指數,363.48,+,3.92,1.09,,,20210105,2021
156874,166532,電腦及週邊設備類指數,122.74,+,0.46,0.38,,,20210105,2021
156875,166533,光電類指數,42.29,-,0.21,-0.49,,,20210105,2021
156876,166534,通信網路類指數,128.87,+,0.36,0.28,,,20210105,2021
156877,166535,電子零組件類指數,160.31,+,3.54,2.26,,,20210105,2021
156878,166536,電子通路類指數,138.83,+,0.43,0.31,,,20210105,2021
156879,166537,資訊服務類指數,131.40,+,0.01,0.01,,,20210105,2021
156880,166538,其他電子類指數,97.54,+,2.45,2.58,,,20210105,2021
156881,166539,建材營造類指數,345.32,-,1.37,-0.40,,,20210105,2021
156882,166540,航運類指數,105.95,-,0.92,-0.86,,,20210105,2021
156883,166541,觀光類指數,97.94,+,0.13,0.13,,,20210105,2021
156884,166542,金融保險類指數,"1,281.48",+,1.75,0.14,,,20210105,2021
156885,166543,貿易百貨類指數,259.37,+,2.09,0.81,,,20210105,2021
156886,166544,油電燃氣類指數,128.78,-,0.99,-0.76,,,20210105,2021
156887,166545,其他類指數,309.36,-,0.05,-0.02,,,20210105,2021
156888,166546,臺指日報酬兩倍指數,"30,084.76",+,390.56,1.32,,,20210105,2021
156889,166547,臺指反向一倍指數,"4,876.68",-,32.28,-0.66,,,20210105,2021
156890,166548,電子類兩倍槓桿指數,"33,055.97",+,715.56,2.21,,,20210105,2021
156891,166549,電子類反向指數,"4,255.74",-,47.61,-1.11,,,20210105,2021
156892,166550,價格指數(跨市場),,,,,,,20210105,2021
156893,166552,臺灣生技指數,"4,178.79",+,2.92,0.07,,,20210105,2021
156894,166553,臺灣中小型公司治理指數,"6,843.95",+,28.57,0.42,,,20210105,2021
156895,166554,臺灣IPO指數,"6,134.23",+,59.66,0.98,,,20210105,2021
156896,166555,智慧中立指數,"4,235.79",+,4.37,0.10,,,20210105,2021
156897,166556,臺灣企業社會責任中小型指數,"5,987.73",-,12.01,-0.20,,,20210105,2021
156898,166557,臺灣5G+通訊指數,"6,017.22",+,72.17,1.21,,,20210105,2021
156899,166558,價格指數(臺灣指數公司),,,,,,,20210105,2021
156900,166560,金融類日報酬兩倍指數,"19,203.90",+,52.38,0.27,,,20210105,2021
156901,166561,金融類日報酬反向一倍指數,"6,304.71",-,8.63,-0.14,,,20210105,2021
156902,166562,漲升股利150指數,"7,970.88",+,35.70,0.45,,,20210105,2021
156903,166563,漲升股利100指數,"7,374.28",+,33.21,0.45,,,20210105,2021
156904,166564,藍籌30指數,"7,616.37",+,26.31,0.35,,,20210105,2021
156905,166565,工業菁英30指數,"8,412.49",-,0.60,-0.01,,,20210105,2021
156906,166566,電子菁英30指數,"8,375.43",+,73.40,0.88,,,20210105,2021
156907,166567,低波動股利精選30指數,"5,891.97",+,3.43,0.06,,,20210105,2021
156908,166568,低貝塔100指數,"6,466.26",+,29.69,0.46,,,20210105,2021
156909,166569,藍籌30反向一倍指數,"5,942.81",-,20.67,-0.35,,,20210105,2021
156910,166570,中小型精選50指數,"6,099.77",-,14.33,-0.23,,,20210105,2021
156911,166571,中小型A級動能50指數,"10,092.70",+,16.33,0.16,,,20210105,2021
156912,166572,特選高息低波指數,"5,994.97",+,21.83,0.37,,,20210105,2021
156913,166573,臺灣永續指數,"7,640.61",+,71.42,0.94,,,20210105,2021
156914,166574,工業菁英30反向一倍指數,"6,141.83",+,0.44,0.01,,,20210105,2021
156915,166575,特選內需高收益指數,"5,648.57",+,3.79,0.07,,,20210105,2021
156916,166576,價值投資指數,"6,964.25",+,2.73,0.04,,,20210105,2021
156917,166577,中小型300指數,"7,482.39",+,24.78,0.33,,,20210105,2021
156918,166578,臺灣勞工權益指數,"6,567.60",+,32.94,0.50,,,20210105,2021
156919,166579,智慧投資多因子30指數,"5,425.59",+,31.88,0.59,,,20210105,2021
156920,166580,臺股期貨指數,"7,015.97",+,48.25,0.69,,,20210105,2021
156921,166581,臺灣上櫃企業社會責任指數,"5,893.60",+,29.57,0.50,,,20210105,2021
156922,166582,特選Smart多因子指數,"5,736.21",+,38.78,0.68,,,20210105,2021
156923,166585,寶島股價報酬指數,"22,242.48",+,134.05,0.61,,,20210105,2021
156924,166586,發行量加權股價報酬指數,"28,957.76",+,189.19,0.66,,,20210105,2021
156925,166587,臺灣公司治理100報酬指數,"11,234.52",+,73.42,0.66,,,20210105,2021
156926,166588,臺灣50報酬指數,"23,868.53",+,221.52,0.94,,,20210105,2021
156927,166589,臺灣50權重上限30%報酬指數,"22,363.54",+,191.24,0.86,,,20210105,2021
156928,166590,臺灣中型100報酬指數,"19,655.03",+,85.02,0.43,,,20210105,2021
156929,166591,臺灣資訊科技股報酬指數,"39,099.44",+,393.95,1.02,,,20210105,2021
156930,166592,臺灣發達報酬指數,"16,705.18",+,141.92,0.86,,,20210105,2021
156931,166593,臺灣高股息報酬指數,"16,684.21",+,52.38,0.31,,,20210105,2021
156932,166594,臺灣就業99報酬指數,"11,656.62",+,53.25,0.46,,,20210105,2021
156933,166595,臺灣高薪100報酬指數,"9,823.49",+,55.80,0.57,,,20210105,2021
156934,166596,未含金融電子報酬指數,"26,817.39",-,66.88,-0.25,,,20210105,2021
156935,166597,小型股300報酬指數,"9,672.06",+,16.23,0.17,,,20210105,2021
156936,166598,水泥類報酬指數,304.41,-,0.70,-0.23,,,20210105,2021
156937,166599,食品類報酬指數,"2,546.44",-,19.65,-0.77,,,20210105,2021
156938,166600,塑膠類報酬指數,426.55,-,5.20,-1.20,,,20210105,2021
156939,166601,紡織纖維類報酬指數,844.63,+,1.27,0.15,,,20210105,2021
156940,166602,電機機械類報酬指數,343.69,+,5.10,1.51,,,20210105,2021
156941,166603,電器電纜類報酬指數,90.08,+,0.55,0.61,,,20210105,2021
156942,166604,化學生技醫療類報酬指數,159.08,-,0.28,-0.18,,,20210105,2021
156943,166605,化學類報酬指數,187.09,-,0.53,-0.28,,,20210105,2021
156944,166606,生技醫療類報酬指數,89.76,-,0.05,-0.06,,,20210105,2021
156945,166607,玻璃陶瓷類報酬指數,59.83,-,2.13,-3.44,,,20210105,2021
156946,166608,造紙類報酬指數,485.63,-,8.88,-1.80,,,20210105,2021
156947,166609,鋼鐵類報酬指數,187.41,+,4.92,2.70,,,20210105,2021
156948,166610,橡膠類報酬指數,418.84,-,12.47,-2.89,,,20210105,2021
156949,166611,汽車類報酬指數,533.12,-,2.24,-0.42,,,20210105,2021
156950,166612,電子工業類報酬指數,"1,304.20",+,14.28,1.11,,,20210105,2021
156951,166613,半導體類報酬指數,608.08,+,6.55,1.09,,,20210105,2021
156952,166614,電腦及週邊設備類報酬指數,239.20,+,0.89,0.37,,,20210105,2021
156953,166615,光電類報酬指數,57.82,-,0.29,-0.50,,,20210105,2021
156954,166616,通信網路類報酬指數,252.27,+,0.71,0.28,,,20210105,2021
156955,166617,電子零組件類報酬指數,280.34,+,6.19,2.26,,,20210105,2021
156956,166618,電子通路類報酬指數,292.56,+,0.92,0.32,,,20210105,2021
156957,166619,資訊服務類報酬指數,273.66,+,0.03,0.01,,,20210105,2021
156958,166620,其他電子類報酬指數,144.87,+,3.64,2.58,,,20210105,2021
156959,166621,建材營造類報酬指數,626.25,-,2.49,-0.40,,,20210105,2021
156960,166622,航運類報酬指數,148.10,-,1.28,-0.86,,,20210105,2021
156961,166623,觀光類報酬指數,129.53,+,0.18,0.14,,,20210105,2021
156962,166624,金融保險類報酬指數,"2,042.23",+,2.79,0.14,,,20210105,2021
156963,166625,貿易百貨類報酬指數,382.70,+,3.08,0.81,,,20210105,2021
156964,166626,油電燃氣類報酬指數,193.83,-,1.49,-0.76,,,20210105,2021
156965,166627,其他類報酬指數,492.45,-,0.08,-0.02,,,20210105,2021
156966,166630,臺灣生技報酬指數,"4,476.04",+,3.13,0.07,,,20210105,2021
156967,166631,臺灣中小型公司治理報酬指數,"8,213.00",+,34.29,0.42,,,20210105,2021
156968,166632,臺灣IPO報酬指數,"6,711.33",+,65.27,0.98,,,20210105,2021
156969,166633,智慧中立報酬指數,"4,429.03",+,4.60,0.10,,,20210105,2021
156970,166634,加權指數掩護性臺指買權價外5%報酬指數,"6,355.89",+,29.04,0.46,,,20210105,2021
156971,166635,臺灣5G報酬指數,"8,255.02",+,115.13,1.41,,,20210105,2021
156972,166636,臺灣企業社會責任中小型報酬指數,"6,228.04",-,12.49,-0.20,,,20210105,2021
156973,166637,特選臺灣電動車代表報酬指數,"6,349.32",+,5.98,0.09,,,20210105,2021
156974,166638,臺灣5G+通訊報酬指數,"6,041.57",+,72.46,1.21,,,20210105,2021
156975,166641,漲升股利150報酬指數,"9,788.61",+,43.84,0.45,,,20210105,2021
156976,166642,漲升股利100報酬指數,"9,089.47",+,40.94,0.45,,,20210105,2021
156977,166643,藍籌30報酬指數,"8,971.06",+,30.98,0.35,,,20210105,2021
156978,166644,工業菁英30報酬指數,"9,883.44",-,0.70,-0.01,,,20210105,2021
156979,166645,電子菁英30報酬指數,"9,748.22",+,85.43,0.88,,,20210105,2021
156980,166646,低波動股利精選30報酬指數,"7,029.93",+,4.10,0.06,,,20210105,2021
156981,166647,低貝塔100報酬指數,"7,684.57",+,35.28,0.46,,,20210105,2021
156982,166648,中小型精選50報酬指數,"7,392.53",-,17.37,-0.23,,,20210105,2021
156983,166649,中小型A級動能50報酬指數,"11,225.03",+,18.17,0.16,,,20210105,2021
156984,166650,特選高息低波報酬指數,"7,330.70",+,26.70,0.37,,,20210105,2021
156985,166651,臺灣永續報酬指數,"8,988.72",+,84.03,0.94,,,20210105,2021
156986,166652,特選內需高收益報酬指數,"6,574.49",+,4.41,0.07,,,20210105,2021
156987,166653,價值投資報酬指數,"8,259.86",+,3.22,0.04,,,20210105,2021
156988,166654,存股雙十等權重報酬指數,"6,788.11",+,6.05,0.09,,,20210105,2021
156989,166655,特選大蘋果報酬指數,"8,187.89",+,167.15,2.08,,,20210105,2021
156990,166656,中小型300報酬指數,"8,069.30",+,26.73,0.33,,,20210105,2021
156991,166657,特股高息20報酬指數,"6,027.83",+,10.61,0.18,,,20210105,2021
156992,166658,臺灣500報酬指數,"8,304.27",+,56.08,0.68,,,20210105,2021
156993,166659,特選外資豐擁50報酬指數,"8,267.44",+,68.76,0.84,,,20210105,2021
156994,166660,臺灣勞工權益報酬指數,"7,181.61",+,36.01,0.50,,,20210105,2021
156995,166661,微波高息精選20報酬指數,"5,510.71",+,7.15,0.13,,,20210105,2021
156996,166662,特選世代行動通訊報酬指數,"6,315.35",+,67.89,1.09,,,20210105,2021
156997,166663,智慧投資多因子30報酬指數,"5,659.96",+,33.25,0.59,,,20210105,2021
156998,166664,特選大蘋果報酬正向兩倍指數,"14,845.18",+,593.98,4.17,,,20210105,2021
156999,166665,特選大蘋果報酬反向一倍指數,"7,491.69",-,159.45,-2.08,,,20210105,2021
157000,166666,特選價值成長報酬指數,"6,209.92",+,16.44,0.27,,,20210105,2021
157001,166667,臺灣上櫃企業社會責任報酬指數,"6,128.94",+,30.75,0.50,,,20210105,2021
157002,166668,特選台股領航報酬指數,"6,887.54",+,76.74,1.13,,,20210105,2021
157003,166669,特選Smart多因子報酬指數,"5,775.32",+,39.05,0.68,,,20210105,2021
