,Unnamed: 0,指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記,Unnamed: 6,日期,年
87075,92837,光電類指數,31.72,-,0.90,-2.76,,,20190102,2019
87076,92838,通信網路類指數,118.85,-,3.79,-3.09,,,20190102,2019
87077,92839,電子零組件類指數,84.16,-,0.64,-0.75,,,20190102,2019
87078,92840,電子通路類指數,106.46,-,0.73,-0.68,,,20190102,2019
87079,92841,資訊服務類指數,91.83,+,0.62,0.68,,,20190102,2019
87080,92842,其他電子類指數,70.37,-,0.45,-0.64,,,20190102,2019
87081,92843,建材營造類指數,258.23,-,1.50,-0.58,,,20190102,2019
87082,92844,航運類指數,63.95,-,0.43,-0.67,,,20190102,2019
87083,92845,觀光類指數,101.93,+,0.53,0.52,,,20190102,2019
87084,92846,金融保險類指數,"1,173.87",-,13.69,-1.15,,,20190102,2019
87085,92847,貿易百貨類指數,235.79,-,5.82,-2.41,,,20190102,2019
87086,92848,油電燃氣類指數,131.01,-,7.18,-5.20,,,20190102,2019
87087,92849,其他類指數,235.31,+,1.76,0.75,,,20190102,2019
87088,92850,臺指日報酬兩倍指數,"12,902.96",-,476.65,-3.56,,,20190102,2019
87089,92851,臺指日報酬反向一倍指數,"8,089.41",+,141.57,1.78,,,20190102,2019
87090,92852,電子類兩倍槓桿指數,"9,421.89",-,392.05,-3.99,,,20190102,2019
87091,92853,電子類反向指數,"8,949.59",+,175.26,2.00,,,20190102,2019
87092,92854,價格指數(跨市場),,,,,,,20190102,2019
87093,92856,臺灣生技指數,"4,717.17",-,16.45,-0.35,,,20190102,2019
87094,92857,臺灣中小型公司治理指數,"4,714.82",+,35.93,0.77,,,20190102,2019
87095,92858,臺灣IPO指數,"4,464.83",+,5.45,0.12,,,20190102,2019
87096,92859,價格指數(臺灣指數公司),,,,,,,20190102,2019
87097,92861,臺灣永續指數,"4,657.69",-,90.90,-1.91,,,20190102,2019
87098,92862,漲升股利150指數,"5,449.65",-,111.64,-2.01,,,20190102,2019
87099,92863,漲升股利100指數,"5,444.36",-,128.75,-2.31,,,20190102,2019
87100,92864,藍籌30指數,"5,008.34",-,136.82,-2.66,,,20190102,2019
87101,92865,工業菁英30指數,"5,215.96",-,138.39,-2.58,,,20190102,2019
87102,92866,電子菁英30指數,"4,980.78",-,137.03,-2.68,,,20190102,2019
87103,92867,低波動精選30指數,"5,563.90",-,100.78,-1.78,,,20190102,2019
87104,92868,低貝塔100指數,"5,155.57",-,80.48,-1.54,,,20190102,2019
87105,92869,中小型精選50指數,"5,023.57",-,20.47,-0.41,,,20190102,2019
87106,92870,中小型A級動能50指數,"5,241.10",-,17.32,-0.33,,,20190102,2019
87107,92871,特選高息低波指數,"4,616.52",-,47.43,-1.02,,,20190102,2019
87108,92872,特選內需高收益指數,"5,013.02",-,126.38,-2.46,,,20190102,2019
87109,92873,價值投資指數,"4,839.22",-,112.82,-2.28,,,20190102,2019
87110,92874,中小型300指數,"4,982.56",-,20.33,-0.41,,,20190102,2019
87111,92875,藍籌30反向一倍指數,"9,627.09",+,249.37,2.66,,,20190102,2019
87112,92876,工業菁英30反向一倍指數,"10,754.04",+,270.95,2.58,,,20190102,2019
87113,92877,金融類日報酬兩倍指數,"16,885.62",-,398.50,-2.31,,,20190102,2019
87114,92878,金融類日報酬反向一倍指數,"7,206.71",+,82.13,1.15,,,20190102,2019
87115,92881,寶島股價報酬指數,"13,158.92",-,213.76,-1.60,,,20190102,2019
87116,92882,發行量加權股價報酬指數,"17,045.43",-,309.12,-1.78,,,20190102,2019
87117,92883,臺灣公司治理100報酬指數,"6,409.78",-,151.93,-2.32,,,20190102,2019
87118,92884,臺灣50報酬指數,"12,920.60",-,294.60,-2.23,,,20190102,2019
87119,92885,臺灣中型100報酬指數,"11,480.17",-,44.90,-0.39,,,20190102,2019
87120,92886,臺灣資訊科技報酬指數,"15,633.10",-,371.24,-2.32,,,20190102,2019
87121,92887,臺灣發達報酬指數,"12,070.05",-,229.88,-1.87,,,20190102,2019
87122,92888,臺灣高股息報酬指數,"11,612.86",-,102.59,-0.88,,,20190102,2019
87123,92889,臺灣就業99報酬指數,"7,703.61",-,114.21,-1.46,,,20190102,2019
87124,92890,臺灣高薪100報酬指數,"6,437.13",-,126.69,-1.93,,,20190102,2019
87125,92891,臺灣低波動高股息報酬指數,"3,547.57",-,57.37,-1.59,,,20190102,2019
87126,92892,未含金融電子股報酬指數,"20,707.36",-,362.82,-1.72,,,20190102,2019
87127,92893,小型股300報酬指數,"6,467.68",-,21.20,-0.33,,,20190102,2019
87128,92894,水泥類報酬指數,202.18,-,0.71,-0.35,,,20190102,2019
87129,92895,食品類報酬指數,"2,143.13",-,36.10,-1.66,,,20190102,2019
87130,92896,塑膠類報酬指數,399.11,-,14.78,-3.57,,,20190102,2019
87131,92897,紡織纖維類報酬指數,712.95,+,2.09,0.29,,,20190102,2019
87132,92898,電機機械類報酬指數,216.04,-,0.67,-0.31,,,20190102,2019
87133,92899,電器電纜類報酬指數,58.86,-,0.24,-0.41,,,20190102,2019
87134,92900,化學生技醫療類報酬指數,126.46,-,0.36,-0.28,,,20190102,2019
87135,92901,化學類報酬指數,147.81,-,0.43,-0.29,,,20190102,2019
87136,92902,生技醫療類報酬指數,70.82,-,0.20,-0.28,,,20190102,2019
87137,92903,玻璃陶瓷類報酬指數,38.95,+,0.12,0.31,,,20190102,2019
87138,92904,造紙類報酬指數,242.58,-,0.98,-0.40,,,20190102,2019
87139,92905,鋼鐵類報酬指數,148.08,-,1.26,-0.84,,,20190102,2019
87140,92906,橡膠類報酬指數,339.12,-,2.99,-0.87,,,20190102,2019
87141,92907,汽車類報酬指數,272.69,-,5.18,-1.86,,,20190102,2019
87142,92908,電子類報酬指數,619.61,-,12.61,-1.99,,,20190102,2019
87143,92909,半導體類報酬指數,228.68,-,5.80,-2.47,,,20190102,2019
87144,92910,電腦及週邊設備類報酬指數,145.50,-,0.51,-0.35,,,20190102,2019
87145,92911,光電類報酬指數,41.61,-,1.19,-2.78,,,20190102,2019
87146,92912,通信網路類報酬指數,215.97,-,6.88,-3.09,,,20190102,2019
87147,92913,電子零組件類報酬指數,135.09,-,1.02,-0.75,,,20190102,2019
87148,92914,電子通路類報酬指數,198.40,-,1.37,-0.69,,,20190102,2019
87149,92915,資訊服務類報酬指數,173.49,+,1.17,0.68,,,20190102,2019
87150,92916,其他電子類報酬指數,94.94,-,0.60,-0.63,,,20190102,2019
87151,92917,建材營造類報酬指數,422.34,-,2.46,-0.58,,,20190102,2019
87152,92918,航運類報酬指數,83.55,-,0.55,-0.65,,,20190102,2019
87153,92919,觀光類報酬指數,125.57,+,0.66,0.53,,,20190102,2019
87154,92920,金融保險類報酬指數,"1,724.01",-,20.11,-1.15,,,20190102,2019
87155,92921,貿易百貨類報酬指數,325.21,-,8.03,-2.41,,,20190102,2019
87156,92922,油電燃氣類報酬指數,182.95,-,10.02,-5.19,,,20190102,2019
87157,92923,其他類報酬指數,349.72,+,2.62,0.75,,,20190102,2019
87158,92926,臺灣生技報酬指數,"4,858.55",-,16.94,-0.35,,,20190102,2019
87159,92927,臺灣中小型公司治理報酬指數,"5,159.32",+,39.32,0.77,,,20190102,2019
87160,92928,臺灣IPO報酬指數,"4,574.16",+,5.58,0.12,,,20190102,2019
87161,92931,臺灣永續報酬指數,"5,046.63",-,98.48,-1.91,,,20190102,2019
87162,92932,漲升股利150報酬指數,"6,154.70",-,126.09,-2.01,,,20190102,2019
87163,92933,漲升股利100報酬指數,"6,150.54",-,145.45,-2.31,,,20190102,2019
87164,92934,藍籌 30 報酬指數,"5,433.78",-,148.45,-2.66,,,20190102,2019
87165,92935,工業菁英 30 報酬指數,"5,665.61",-,150.33,-2.58,,,20190102,2019
87166,92936,電子菁英 30 報酬指數,"5,362.31",-,147.52,-2.68,,,20190102,2019
87167,92937,低波動精選 30 報酬指數,"6,086.20",-,110.24,-1.78,,,20190102,2019
87168,92938,低貝塔 100 報酬指數,"5,634.01",-,87.94,-1.54,,,20190102,2019
87169,92939,中小型精選50報酬指數,"5,530.22",-,22.54,-0.41,,,20190102,2019
87170,92940,中小型A級動能50報酬指數,"5,522.17",-,18.26,-0.33,,,20190102,2019
87171,92941,特選高息低波報酬指數,"5,084.53",-,52.24,-1.02,,,20190102,2019
87172,92942,特選內需高收益報酬指數,"5,312.05",-,133.91,-2.46,,,20190102,2019
87173,92943,價值投資報酬指數,"5,119.27",-,119.35,-2.28,,,20190102,2019
87174,92944,存股雙十等權重報酬指數,"4,726.75",-,101.06,-2.09,,,20190102,2019
87175,92945,特選大蘋果報酬指數,"4,631.51",-,93.82,-1.99,,,20190102,2019
87176,92946,中小型300報酬指數,"4,982.56",-,20.33,-0.41,,,20190102,2019
87177,92947,特股高息20報酬指數,--,,--,--,,,20190102,2019
87178,92948,台灣500報酬指數,--,,--,--,,,20190102,2019
87179,92949,寶島股價指數,"10,868.78",-,71.11,-0.65,,,20190103,2019
87180,92950,發行量加權股價指數,"9,492.42",-,61.72,-0.65,,,20190103,2019
87181,92951,臺灣公司治理100指數,"5,399.18",-,40.26,-0.74,,,20190103,2019
87182,92952,臺灣50指數,"7,101.33",-,62.48,-0.87,,,20190103,2019
87183,92953,臺灣中型100指數,"6,836.23",-,37.29,-0.54,,,20190103,2019
87184,92954,臺灣資訊科技指數,"9,017.04",-,126.16,-1.38,,,20190103,2019
87185,92955,臺灣發達指數,"7,403.98",-,36.19,-0.49,,,20190103,2019
87186,92956,臺灣高股息指數,"5,502.64",-,46.25,-0.83,,,20190103,2019
87187,92957,臺灣就業99指數,"5,787.37",-,15.51,-0.27,,,20190103,2019
87188,92958,臺灣高薪100指數,"5,350.58",-,25.48,-0.47,,,20190103,2019
87189,92959,臺灣低波動高股息指數,"1,494.38",+,0.03,--,,,20190103,2019
87190,92960,未含金融保險股指數,"7,934.55",-,57.31,-0.72,,,20190103,2019
87191,92961,未含電子股指數,"13,631.18",-,6.13,-0.04,,,20190103,2019
87192,92962,未含金融電子股指數,"11,486.39",+,4.36,0.04,,,20190103,2019
87193,92963,小型股300指數,"5,686.80",-,26.22,-0.46,,,20190103,2019
87194,92964,水泥窯製類指數,481.05,-,2.00,-0.41,,,20190103,2019
87195,92965,塑膠化工類指數,839.17,-,1.87,-0.22,,,20190103,2019
87196,92966,機電類指數,"2,114.79",-,25.58,-1.20,,,20190103,2019
87197,92967,水泥類指數,128.70,-,0.65,-0.50,,,20190103,2019
87198,92968,食品類指數,"1,581.35",-,9.55,-0.60,,,20190103,2019
87199,92969,塑膠類指數,266.91,-,1.08,-0.40,,,20190103,2019
87200,92970,紡織纖維類指數,507.38,-,0.10,-0.02,,,20190103,2019
87201,92971,電機機械類指數,156.81,-,1.68,-1.06,,,20190103,2019
87202,92972,電器電纜類指數,46.01,-,0.23,-0.50,,,20190103,2019
87203,92973,化學生技醫療類指數,90.92,-,0.12,-0.13,,,20190103,2019
87204,92974,化學類指數,101.26,-,0.39,-0.38,,,20190103,2019
87205,92975,生技醫療類指數,55.27,+,0.15,0.27,,,20190103,2019
87206,92976,玻璃陶瓷類指數,34.98,+,0.08,0.23,,,20190103,2019
87207,92977,造紙類指數,180.56,-,0.42,-0.23,,,20190103,2019
87208,92978,鋼鐵類指數,104.14,+,0.30,0.29,,,20190103,2019
87209,92979,橡膠類指數,242.54,+,2.10,0.87,,,20190103,2019
87210,92980,汽車類指數,196.07,+,1.50,0.77,,,20190103,2019
87211,92981,電子類指數,375.67,-,4.58,-1.20,,,20190103,2019
87212,92982,半導體類指數,144.75,-,2.57,-1.74,,,20190103,2019
87213,92983,電腦及週邊設備類指數,82.37,+,0.05,0.06,,,20190103,2019
87214,92984,光電類指數,31.52,-,0.20,-0.63,,,20190103,2019
87215,92985,通信網路類指數,118.75,-,0.10,-0.08,,,20190103,2019
87216,92986,電子零組件類指數,83.51,-,0.65,-0.77,,,20190103,2019
87217,92987,電子通路類指數,106.36,-,0.10,-0.09,,,20190103,2019
87218,92988,資訊服務類指數,91.55,-,0.28,-0.30,,,20190103,2019
87219,92989,其他電子類指數,68.99,-,1.38,-1.96,,,20190103,2019
87220,92990,建材營造類指數,259.02,+,0.79,0.31,,,20190103,2019
87221,92991,航運類指數,63.76,-,0.19,-0.30,,,20190103,2019
87222,92992,觀光類指數,100.28,-,1.65,-1.62,,,20190103,2019
87223,92993,金融保險類指數,"1,171.13",-,2.74,-0.23,,,20190103,2019
87224,92994,貿易百貨類指數,234.99,-,0.80,-0.34,,,20190103,2019
87225,92995,油電燃氣類指數,132.24,+,1.23,0.94,,,20190103,2019
87226,92996,其他類指數,237.96,+,2.65,1.13,,,20190103,2019
87227,92997,臺指日報酬兩倍指數,"12,736.25",-,166.71,-1.29,,,20190103,2019
87228,92998,臺指日報酬反向一倍指數,"8,141.67",+,52.26,0.65,,,20190103,2019
87229,92999,電子類兩倍槓桿指數,"9,194.92",-,226.97,-2.41,,,20190103,2019
87230,93000,電子類反向指數,"9,057.39",+,107.80,1.20,,,20190103,2019
87231,93001,價格指數(跨市場),,,,,,,20190103,2019
87232,93003,臺灣生技指數,"4,791.35",+,74.18,1.57,,,20190103,2019
87233,93004,臺灣中小型公司治理指數,"4,671.33",-,43.49,-0.92,,,20190103,2019
87234,93005,臺灣IPO指數,"4,455.21",-,9.62,-0.22,,,20190103,2019
87235,93006,價格指數(臺灣指數公司),,,,,,,20190103,2019
87236,93008,臺灣永續指數,"4,626.10",-,31.59,-0.68,,,20190103,2019
87237,93009,漲升股利150指數,"5,429.80",-,19.85,-0.36,,,20190103,2019
87238,93010,漲升股利100指數,"5,424.03",-,20.33,-0.37,,,20190103,2019
87239,93011,藍籌30指數,"4,970.26",-,38.08,-0.76,,,20190103,2019
87240,93012,工業菁英30指數,"5,164.99",-,50.97,-0.98,,,20190103,2019
87241,93013,電子菁英30指數,"4,933.72",-,47.06,-0.94,,,20190103,2019
87242,93014,低波動精選30指數,"5,568.48",+,4.58,0.08,,,20190103,2019
87243,93015,低貝塔100指數,"5,171.07",+,15.50,0.30,,,20190103,2019
87244,93016,中小型精選50指數,"5,032.99",+,9.42,0.19,,,20190103,2019
87245,93017,中小型A級動能50指數,"5,252.03",+,10.93,0.21,,,20190103,2019
87246,93018,特選高息低波指數,"4,596.72",-,19.80,-0.43,,,20190103,2019
87247,93019,特選內需高收益指數,"5,000.29",-,12.73,-0.25,,,20190103,2019
87248,93020,價值投資指數,"4,836.53",-,2.69,-0.06,,,20190103,2019
87249,93021,中小型300指數,"4,960.72",-,21.84,-0.44,,,20190103,2019
87250,93022,藍籌30反向一倍指數,"9,700.29",+,73.20,0.76,,,20190103,2019
87251,93023,工業菁英30反向一倍指數,"10,859.13",+,105.09,0.98,,,20190103,2019
87252,93024,金融類日報酬兩倍指數,"16,806.79",-,78.83,-0.47,,,20190103,2019
87253,93025,金融類日報酬反向一倍指數,"7,223.53",+,16.82,0.23,,,20190103,2019
87254,93028,寶島股價報酬指數,"13,073.39",-,85.53,-0.65,,,20190103,2019
87255,93029,發行量加權股價報酬指數,"16,935.32",-,110.11,-0.65,,,20190103,2019
87256,93030,臺灣公司治理100報酬指數,"6,362.34",-,47.44,-0.74,,,20190103,2019
87257,93031,臺灣50報酬指數,"12,807.93",-,112.67,-0.87,,,20190103,2019
87258,93032,臺灣中型100報酬指數,"11,417.89",-,62.28,-0.54,,,20190103,2019
87259,93033,臺灣資訊科技報酬指數,"15,417.39",-,215.71,-1.38,,,20190103,2019
87260,93034,臺灣發達報酬指數,"12,011.33",-,58.72,-0.49,,,20190103,2019
87261,93035,臺灣高股息報酬指數,"11,516.08",-,96.78,-0.83,,,20190103,2019
87262,93036,臺灣就業99報酬指數,"7,683.02",-,20.59,-0.27,,,20190103,2019
87263,93037,臺灣高薪100報酬指數,"6,406.62",-,30.51,-0.47,,,20190103,2019
87264,93038,臺灣低波動高股息報酬指數,"3,547.65",+,0.08,--,,,20190103,2019
87265,93039,未含金融電子股報酬指數,"20,715.21",+,7.85,0.04,,,20190103,2019
87266,93040,小型股300報酬指數,"6,438.00",-,29.68,-0.46,,,20190103,2019
87267,93041,水泥類報酬指數,201.15,-,1.03,-0.51,,,20190103,2019
87268,93042,食品類報酬指數,"2,130.27",-,12.86,-0.60,,,20190103,2019
87269,93043,塑膠類報酬指數,397.51,-,1.60,-0.40,,,20190103,2019
87270,93044,紡織纖維類報酬指數,712.82,-,0.13,-0.02,,,20190103,2019
87271,93045,電機機械類報酬指數,213.75,-,2.29,-1.06,,,20190103,2019
87272,93046,電器電纜類報酬指數,58.56,-,0.30,-0.51,,,20190103,2019
87273,93047,化學生技醫療類報酬指數,126.30,-,0.16,-0.13,,,20190103,2019
87274,93048,化學類報酬指數,147.25,-,0.56,-0.38,,,20190103,2019
87275,93049,生技醫療類報酬指數,71.01,+,0.19,0.27,,,20190103,2019
87276,93050,玻璃陶瓷類報酬指數,39.04,+,0.09,0.23,,,20190103,2019
87277,93051,造紙類報酬指數,242.02,-,0.56,-0.23,,,20190103,2019
87278,93052,鋼鐵類報酬指數,148.51,+,0.43,0.29,,,20190103,2019
87279,93053,橡膠類報酬指數,342.07,+,2.95,0.87,,,20190103,2019
87280,93054,汽車類報酬指數,274.78,+,2.09,0.77,,,20190103,2019
87281,93055,電子類報酬指數,612.14,-,7.47,-1.21,,,20190103,2019
87282,93056,半導體類報酬指數,224.69,-,3.99,-1.74,,,20190103,2019
87283,93057,電腦及週邊設備類報酬指數,145.58,+,0.08,0.05,,,20190103,2019
87284,93058,光電類報酬指數,41.35,-,0.26,-0.62,,,20190103,2019
87285,93059,通信網路類報酬指數,215.79,-,0.18,-0.08,,,20190103,2019
87286,93060,電子零組件類報酬指數,134.05,-,1.04,-0.77,,,20190103,2019
87287,93061,電子通路類報酬指數,198.21,-,0.19,-0.10,,,20190103,2019
87288,93062,資訊服務類報酬指數,172.96,-,0.53,-0.31,,,20190103,2019
87289,93063,其他電子類報酬指數,93.08,-,1.86,-1.96,,,20190103,2019
87290,93064,建材營造類報酬指數,423.63,+,1.29,0.31,,,20190103,2019
87291,93065,航運類報酬指數,83.30,-,0.25,-0.30,,,20190103,2019
87292,93066,觀光類報酬指數,123.53,-,2.04,-1.62,,,20190103,2019
87293,93067,金融保險類報酬指數,"1,719.99",-,4.02,-0.23,,,20190103,2019
87294,93068,貿易百貨類報酬指數,324.11,-,1.10,-0.34,,,20190103,2019
87295,93069,油電燃氣類報酬指數,184.67,+,1.72,0.94,,,20190103,2019
87296,93070,其他類報酬指數,353.65,+,3.93,1.12,,,20190103,2019
87297,93073,臺灣生技報酬指數,"4,934.96",+,76.41,1.57,,,20190103,2019
87298,93074,臺灣中小型公司治理報酬指數,"5,111.73",-,47.59,-0.92,,,20190103,2019
87299,93075,臺灣IPO報酬指數,"4,564.30",-,9.86,-0.22,,,20190103,2019
87300,93078,臺灣永續報酬指數,"5,012.40",-,34.23,-0.68,,,20190103,2019
87301,93079,漲升股利150報酬指數,"6,132.28",-,22.42,-0.36,,,20190103,2019
87302,93080,漲升股利100報酬指數,"6,127.57",-,22.97,-0.37,,,20190103,2019
87303,93081,藍籌 30 報酬指數,"5,392.47",-,41.31,-0.76,,,20190103,2019
87304,93082,工業菁英 30 報酬指數,"5,610.25",-,55.36,-0.98,,,20190103,2019
87305,93083,電子菁英 30 報酬指數,"5,311.64",-,50.67,-0.94,,,20190103,2019
87306,93084,低波動精選 30 報酬指數,"6,091.21",+,5.01,0.08,,,20190103,2019
87307,93085,低貝塔 100 報酬指數,"5,650.95",+,16.94,0.30,,,20190103,2019
87308,93086,中小型精選50報酬指數,"5,540.59",+,10.37,0.19,,,20190103,2019
87309,93087,中小型A級動能50報酬指數,"5,533.69",+,11.52,0.21,,,20190103,2019
87310,93088,特選高息低波報酬指數,"5,062.72",-,21.81,-0.43,,,20190103,2019
87311,93089,特選內需高收益報酬指數,"5,298.55",-,13.50,-0.25,,,20190103,2019
87312,93090,價值投資報酬指數,"5,116.42",-,2.85,-0.06,,,20190103,2019
87313,93091,存股雙十等權重報酬指數,"4,663.48",-,63.27,-1.34,,,20190103,2019
87314,93092,特選大蘋果報酬指數,"4,585.04",-,46.47,-1.00,,,20190103,2019
87315,93093,中小型300報酬指數,"4,960.72",-,21.84,-0.44,,,20190103,2019
87316,93094,特股高息20報酬指數,--,,--,--,,,20190103,2019
87317,93095,台灣500報酬指數,--,,--,--,,,20190103,2019
87318,93096,寶島股價指數,"10,748.73",-,120.05,-1.10,,,20190104,2019
87319,93097,發行量加權股價指數,"9,382.51",-,109.91,-1.16,,,20190104,2019
87320,93098,臺灣公司治理100指數,"5,330.86",-,68.32,-1.27,,,20190104,2019
87321,93099,臺灣50指數,"6,979.57",-,121.76,-1.71,,,20190104,2019
87322,93100,臺灣中型100指數,"6,786.95",-,49.28,-0.72,,,20190104,2019
87323,93101,臺灣資訊科技指數,"8,777.50",-,239.54,-2.66,,,20190104,2019
87324,93102,臺灣發達指數,"7,348.03",-,55.95,-0.76,,,20190104,2019
87325,93103,臺灣高股息指數,"5,459.37",-,43.27,-0.79,,,20190104,2019
87326,93104,臺灣就業99指數,"5,732.31",-,55.06,-0.95,,,20190104,2019
87327,93105,臺灣高薪100指數,"5,298.99",-,51.59,-0.96,,,20190104,2019
87328,93106,臺灣低波動高股息指數,"1,490.09",-,4.29,-0.29,,,20190104,2019
87329,93107,未含金融保險股指數,"7,836.91",-,97.64,-1.23,,,20190104,2019
87330,93108,未含電子股指數,"13,594.85",-,36.33,-0.27,,,20190104,2019
87331,93109,未含金融電子股指數,"11,479.52",-,6.87,-0.06,,,20190104,2019
87332,93110,小型股300指數,"5,653.25",-,33.55,-0.59,,,20190104,2019
87333,93111,水泥窯製類指數,481.98,+,0.93,0.19,,,20190104,2019
87334,93112,塑膠化工類指數,836.65,-,2.52,-0.30,,,20190104,2019
87335,93113,機電類指數,"2,073.17",-,41.62,-1.97,,,20190104,2019
87336,93114,水泥類指數,129.22,+,0.52,0.40,,,20190104,2019
87337,93115,食品類指數,"1,586.72",+,5.37,0.34,,,20190104,2019
87338,93116,塑膠類指數,265.63,-,1.28,-0.48,,,20190104,2019
87339,93117,紡織纖維類指數,506.71,-,0.67,-0.13,,,20190104,2019
87340,93118,電機機械類指數,154.89,-,1.92,-1.22,,,20190104,2019
87341,93119,電器電纜類指數,45.11,-,0.90,-1.96,,,20190104,2019
87342,93120,化學生技醫療類指數,91.17,+,0.25,0.27,,,20190104,2019
87343,93121,化學類指數,100.72,-,0.54,-0.53,,,20190104,2019
87344,93122,生技醫療類指數,56.08,+,0.81,1.47,,,20190104,2019
87345,93123,玻璃陶瓷類指數,34.53,-,0.45,-1.29,,,20190104,2019
87346,93124,造紙類指數,179.97,-,0.59,-0.33,,,20190104,2019
87347,93125,鋼鐵類指數,103.94,-,0.20,-0.19,,,20190104,2019
87348,93126,橡膠類指數,242.30,-,0.24,-0.10,,,20190104,2019
87349,93127,汽車類指數,195.74,-,0.33,-0.17,,,20190104,2019
87350,93128,電子類指數,368.17,-,7.50,-2.00,,,20190104,2019
87351,93129,半導體類指數,140.39,-,4.36,-3.01,,,20190104,2019
87352,93130,電腦及週邊設備類指數,81.98,-,0.39,-0.47,,,20190104,2019
87353,93131,光電類指數,30.90,-,0.62,-1.97,,,20190104,2019
87354,93132,通信網路類指數,119.00,+,0.25,0.21,,,20190104,2019
87355,93133,電子零組件類指數,82.82,-,0.69,-0.83,,,20190104,2019
87356,93134,電子通路類指數,106.13,-,0.23,-0.22,,,20190104,2019
87357,93135,資訊服務類指數,91.43,-,0.12,-0.13,,,20190104,2019
87358,93136,其他電子類指數,67.32,-,1.67,-2.42,,,20190104,2019
87359,93137,建材營造類指數,258.83,-,0.19,-0.07,,,20190104,2019
87360,93138,航運類指數,63.35,-,0.41,-0.64,,,20190104,2019
87361,93139,觀光類指數,100.47,+,0.19,0.19,,,20190104,2019
87362,93140,金融保險類指數,"1,162.48",-,8.65,-0.74,,,20190104,2019
87363,93141,貿易百貨類指數,236.16,+,1.17,0.50,,,20190104,2019
87364,93142,油電燃氣類指數,132.84,+,0.60,0.45,,,20190104,2019
87365,93143,其他類指數,239.54,+,1.58,0.66,,,20190104,2019
87366,93144,臺指日報酬兩倍指數,"12,441.31",-,294.94,-2.32,,,20190104,2019
87367,93145,臺指日報酬反向一倍指數,"8,235.94",+,94.27,1.16,,,20190104,2019
87368,93146,電子類兩倍槓桿指數,"8,827.78",-,367.14,-3.99,,,20190104,2019
87369,93147,電子類反向指數,"9,238.21",+,180.82,2.00,,,20190104,2019
87370,93148,價格指數(跨市場),,,,,,,20190104,2019
87371,93150,臺灣生技指數,"4,826.04",+,34.69,0.72,,,20190104,2019
87372,93151,臺灣中小型公司治理指數,"4,646.23",-,25.10,-0.54,,,20190104,2019
